SOURCEBUS.1,10.27390015, +j -61.87602401 ,-5.113539521, +j 30.86778034  ,-5.113539521, +j 30.86778034  ,-8.317820993, +j 83.17820993  ,8.317820993, +j -83.17820993 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
844.2,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.416202449, +j -0.002655363683,-1.486415088, +j 0.8878095878 ,0.321701148, +j -0.06133835581,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.570563248, +j 0.003639503894,2.038409108, +j -1.217130534 ,-0.441013386, +j 0.08408719009,0.154360798, +j -0.0009848189483,-0.551280321, +j 0.3292700394 ,0.119312239, +j -0.02274911548,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
844.3,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.359914468, +j -0.03939407356,0.321701148, +j -0.06133835581,-1.474544178, +j 0.9080455348 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.493399229, +j 0.05400406866,-0.441013386, +j 0.08408719009,2.022123429, +j -1.244869242 ,0.133484761, +j -0.01461043937,0.119312239, +j -0.02274911548,-0.546877649, +j 0.3367751297 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
846.1,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.557844721, +j 0.3189990611 ,0.154360798, +j -0.0009848189483,0.133484761, +j -0.01461043937,4.389080162, +j -2.509858515 ,-1.214499112, +j 0.007747913958,-1.050248028, +j 0.114953463  ,-3.831235441, +j 2.190861476  ,1.060138314, +j -0.006763662211,0.916763267, +j -0.1003433949,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
846.2,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.154360798, +j -0.0009848189483,-0.551280321, +j 0.3292700394 ,0.119312239, +j -0.02274911548,-1.214499112, +j 0.007747913958,4.337548088, +j -2.590725527 ,-0.93873969, +j 0.1789880887 ,1.060138314, +j -0.006763662211,-3.786151639, +j 2.26140178   ,0.819427451, +j -0.1562392082,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
846.3,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.133484761, +j -0.01461043937,0.119312239, +j -0.02274911548,-0.546877649, +j 0.3367751297 ,-1.050248028, +j 0.114953463  ,-0.93873969, +j 0.1789880887 ,4.302840451, +j -2.649746054 ,0.916763267, +j -0.1003433949,0.819427451, +j -0.1562392082,-3.755914416, +j 2.312946174  ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
848.1,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-3.831235441, +j 2.190861476  ,1.060138314, +j -0.006763662211,0.916763267, +j -0.1003433949,3.831299956, +j -2.190187036 ,-1.060170571, +j 0.006789396156,-0.916795524, +j 0.1003691538 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
848.2,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,1.060138314, +j -0.006763662211,-3.786151639, +j 2.26140178   ,0.819427451, +j -0.1562392082,-1.060170571, +j 0.006789396156,3.786271799, +j -2.260753964 ,-0.819459709, +j 0.1562649844 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
848.3,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.916763267, +j -0.1003433949,0.819427451, +j -0.1562392082,-3.755914416, +j 2.312946174  ,-0.916795524, +j 0.1003691538 ,-0.819459709, +j 0.1562649844 ,3.755978931, +j -2.312271754 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
852R.1,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-203.0554784, +j 116.1156582  ,56.18733062, +j -0.3584740972,48.58845312, +j -5.318199931 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,205.9098047, +j -123.2514742 ,-56.18733062, +j 0.3584740958 ,-48.58845312, +j 5.31819993   ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-3.086240379, +j 7.715600948  ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
852R.2,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,56.18733062, +j -0.3584740972,-200.6660369, +j 119.8542944  ,43.42965492, +j -8.280678035 ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-56.18733062, +j 0.3584740958 ,203.5875216, +j -127.1580061 ,-43.42965492, +j 8.280678034  ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-3.122336758, +j 7.805841894  ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
852R.3,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,48.58845312, +j -5.318199931 ,43.42965492, +j -8.280678035 ,-199.0634641, +j 122.5861472  ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-48.58845312, +j 5.31819993   ,-43.42965492, +j 8.280678034  ,201.9510768, +j -129.805179  ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-3.104183637, +j 7.760459093  ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            
888.1,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.045276064, +j 0.09722438963,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.502738767, +j -0.7655133341,-0.07553754, +j 0.02234973837,-0.060581758, +j 0.02599365069,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.231735404, +j 0.1835745916 ,0.07553754, +j -0.02235126964,0.060581758, +j -0.02599464497
888.2,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.045276064, +j 0.09722438963,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.07553754, +j 0.02234973837,0.495737032, +j -0.7695994553,-0.050840359, +j 0.02798473285,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.07553754, +j -0.02235126964,-0.224733669, +j 0.1876604757 ,0.050840359, +j -0.02798535403
888.3,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.045276064, +j 0.09722438963,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,-0.060581758, +j 0.02599365069,-0.050840359, +j 0.02798473285,0.490812073, +j -0.7727774523,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0, +j 0            ,0.060581758, +j -0.02599464497,0.050840359, +j -0.02798535403,-0.21980871, +j 0.1908382628 
